Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Danny McGuire,OT,Marist,Chicago,IL,6,5.0,270,0.8788,Minnesota,2022,524.0,39.0,9.0,3,Northwestern,//247sports.com/player/danny-mcguire-46094290
Jackson Brown,OT,San Ramon Valley,Danville,CA,6,6.0,295,0.8713,Minnesota,2022,657.0,53.0,52.0,3,California,//247sports.com/player/jackson-brown-46110138
Carter Smith,OT,Olentangy Liberty,Powell,OH,6,5.0,280,0.869,Minnesota,2022,713.0,57.0,21.0,3,Indiana,//247sports.com/player/carter-smith-46104090
Matthew McCoy,OT,Creekside,Saint Augustine,FL,6,6.0,285,0.8676,Minnesota,2022,752.0,61.0,104.0,3,Miami,//247sports.com/player/matthew-mccoy-46125647
Sullivan Weidman,OT,Dexter School,Brookline,MA,6,6.0,300,0.8654,Minnesota,2022,787.0,64.0,6.0,3,West Virginia,//247sports.com/player/sullivan-weidman-46099553
Grayson Morgan,OT,Montgomery Bell Academy,Nashville,TN,6,5.0,270,0.8634,Minnesota,2022,842.0,71.0,28.0,3,Vanderbilt,//247sports.com/player/grayson-morgan-46113861
Kale Krogh,OT,Ballard,Huxley,IA,6,6.0,265,0.8626,Minnesota,2022,867.0,74.0,8.0,3,Iowa,//247sports.com/player/kale-krogh-46103057
Jake Maikkula,OT,Valor Christian,Littleton,CO,6,5.0,265,0.8622,Minnesota,2022,874.0,75.0,3.0,3,Stanford,//247sports.com/player/jake-maikkula-46110512
Isaiah Adams,OT,Garden City C.C.,Garden City,KS,6,6.0,320,0.8569,Minnesota,2022,27.0,4.0,10.0,3,Illinois,//247sports.com/player/isaiah-adams-46125346
Tyler Knaak,OT,Brighton,Salt Lake City,UT,6,7.0,300,0.8484,Minnesota,2022,,117.0,17.0,3,Utah,//247sports.com/player/tyler-knaak-46125494
Tony Nelson,OT,Tracy,Tracy,MN,6,6.0,265,0.8456,Minnesota,2022,,128.0,10.0,3,Minnesota,//247sports.com/player/tony-nelson-46113071
Spencer Alvarez,OT,Columbia Heights,Minneapolis,MN,6,7.0,255,0.8254,Minnesota,2022,,176.0,14.0,3,Minnesota,//247sports.com/player/spencer-alvarez-46103298
Toriano Pride,CB,East St. Louis,East Saint Louis,IL,5,11.0,185,0.9673,Minnesota,2022,80.0,8.0,3.0,4,Clemson,//247sports.com/player/toriano-pride-46058972
Terrance Brooks,CB,Little Elm,Little Elm,TX,5,11.0,190,0.9643,Minnesota,2022,83.0,10.0,14.0,4,Texas,//247sports.com/player/terrance-brooks-46099495
Laterrance Welch,CB,Acadiana,Lafayette,LA,6,1.0,180,0.9503,Minnesota,2022,127.0,16.0,12.0,4,LSU,//247sports.com/player/laterrance-welch-46101177
Jacolby Spells,CB,American Heritage,Fort Lauderdale,FL,5,11.0,170,0.9175,Minnesota,2022,211.0,27.0,25.0,4,West Virginia,//247sports.com/player/jacolby-spells-46094391
Fabian Ross,CB,Bishop Gorman,Las Vegas,NV,6,0.0,185,0.911,Minnesota,2022,239.0,29.0,6.0,4,USC,//247sports.com/player/fabian-ross-46096410
Jaeden Gould,CB,Bergen Catholic,Oradell,NJ,6,2.0,190,0.9084,Minnesota,2022,254.0,31.0,3.0,4,Nebraska,//247sports.com/player/jaeden-gould-46081131
Keionte Scott,CB,Snow College,Ephraim,UT,6,0.0,185,0.8959,Minnesota,2022,3.0,1.0,1.0,4,Auburn,//247sports.com/player/keionte-scott-46116368
Benjamin Morrison,CB,Brophy College Preparatory,Phoenix,AZ,6,0.5,175,0.8958,Minnesota,2022,334.0,36.0,5.0,4,Notre Dame,//247sports.com/player/benjamin-morrison-46097106
Nick Cull,CB,Seminole County,Donalsonville,GA,5,11.0,175,0.8891,Minnesota,2022,396.0,40.0,35.0,3,Ole Miss,//247sports.com/player/nick-cull-46113833
Marcus Allen,CB,Walton,Marietta,GA,6,2.0,175,0.8817,Minnesota,2022,485.0,46.0,49.0,3,North Carolina,//247sports.com/player/marcus-allen-46094227
Jalon Peoples,CB,Cedar Hill,Cedar Hill,TX,6,0.0,175,0.8796,Minnesota,2022,509.0,48.0,73.0,3,Texas Tech,//247sports.com/player/jalon-peoples-46077104
Andre Stewart,CB,North Cobb,Kennesaw,GA,6,0.0,169,0.8784,Minnesota,2022,531.0,50.0,53.0,3,Kentucky,//247sports.com/player/andre-stewart-46079848
James Monds III,CB,Vero Beach,Vero Beach,FL,5,11.0,185,0.8717,Minnesota,2022,646.0,59.0,86.0,3,Indiana,//247sports.com/player/james-monds-iii-46099629
Mansoor Delane,CB,Archbishop Spalding,Severn,MD,6,1.0,178,0.871,Minnesota,2022,661.0,60.0,15.0,3,Virginia Tech,//247sports.com/player/mansoor-delane-46110656
Brian Dilworth,CB,Chaminade-Madonna Prep,Hollywood,FL,5,10.0,175,0.8709,Minnesota,2022,670.0,63.0,93.0,3,Kansas,//247sports.com/player/brian-dilworth-46097101
Dainsus Miller,CB,Creekside,Fairburn,GA,5,11.0,160,0.8677,Minnesota,2022,745.0,70.0,77.0,3,Marshall,//247sports.com/player/dainsus-miller-46097066
Amari Jackson,CB,Eagle's Landing,Mcdonough,GA,5,10.0,170,0.8676,Minnesota,2022,751.0,71.0,79.0,3,Boston College,//247sports.com/player/amari-jackson-46098506
Audavion Collins,CB,Newton,Covington,GA,6,0.0,165,0.8594,Minnesota,2022,926.0,83.0,96.0,3,Mississippi State,//247sports.com/player/audavion-collins-46110289
Avery Powell,CB,St. Peters Prep,Jersey City,NJ,5,9.0,170,0.8542,Minnesota,2022,,96.0,20.0,3,,//247sports.com/player/avery-powell-46101636
Rhyland Kelly,CB,Clearwater Academy International,Clearwater,FL,6,2.0,185,0.8527,Minnesota,2022,,100.0,141.0,3,Minnesota,//247sports.com/player/rhyland-kelly-46111664
Tariq Watson,CB,Helen Cox,Harvey,LA,5,10.0,165,0.8519,Minnesota,2022,,103.0,49.0,3,Minnesota,//247sports.com/player/tariq-watson-46116248
A'Khori Jones,CB,Mount De Sales Academy,Macon,GA,5,11.0,180,,Minnesota,2022,,,,0,Liberty,//247sports.com/player/akhori-jones-46114692
Xavier Nwankpa,S,Southeast Polk,Des Moines,IA,6,2.0,200,0.9773,Minnesota,2022,53.0,5.0,1.0,4,Iowa,//247sports.com/player/xavier-nwankpa-46086140
Zion Branch,S,Bishop Gorman,Las Vegas,NV,6,2.0,195,0.9758,Minnesota,2022,58.0,6.0,1.0,4,USC,//247sports.com/player/zion-branch-46058533
Zeke Berry,S,De La Salle,Concord,CA,6,0.0,195,0.9314,Minnesota,2022,170.0,13.0,12.0,4,Michigan,//247sports.com/player/zeke-berry-46086774
Isaac Thompson,S,St. Louis University,Saint Louis,MO,6,2.0,205,0.9205,Minnesota,2022,201.0,15.0,5.0,4,Missouri,//247sports.com/player/isaac-thompson-46058605
Cristian Driver,S,Liberty Christian,Argyle,TX,5,11.0,185,0.9142,Minnesota,2022,225.0,18.0,36.0,4,Penn State,//247sports.com/player/cristian-driver-46076802
Myles Rowser,S,Belleville,Belleville,MI,6,0.0,185,0.9092,Minnesota,2022,248.0,20.0,4.0,4,Campbell,//247sports.com/player/myles-rowser-46058611
Larry Turner-Gooden,S,Bishop Alemany,Mission Hills,CA,6,0.0,179,0.9039,Minnesota,2022,275.0,23.0,23.0,4,Texas,//247sports.com/player/larry-turner-gooden-46056208
Taylor Groves,S,East Robertson,Cross Plains,TN,6,2.0,182,0.9005,Minnesota,2022,295.0,24.0,8.0,4,Ole Miss,//247sports.com/player/taylor-groves-46076557
Sione Hala,S,St. John Bosco,Bellflower,CA,6,2.0,190,0.8937,Minnesota,2022,357.0,30.0,28.0,4,Boston College,//247sports.com/player/sione-hala-46101119
Emory Floyd,S,Hillgrove,Powder Springs,GA,6,0.5,165,0.8864,Minnesota,2022,425.0,37.0,45.0,3,South Carolina,//247sports.com/player/emory-floyd-46104097
Jordan Allen,S,Lafayette Christian Academy,Lafayette,LA,5,11.0,182,0.8851,Minnesota,2022,438.0,38.0,19.0,3,LSU,//247sports.com/player/jordan-allen-46098576
Austin Brown,S,Johnston City,Johnston City,IL,6,1.0,195,0.8829,Minnesota,2022,462.0,42.0,8.0,3,Wisconsin,//247sports.com/player/austin-brown-46103144
Alfonzo Allen,S,Miami Central,Miami,FL,5,10.0,185,0.8824,Minnesota,2022,465.0,43.0,58.0,3,Baylor,//247sports.com/player/alfonzo-allen-46084012
Christion Stokes,S,Harper Woods,Harper Woods,MI,6,0.0,180,0.8809,Minnesota,2022,497.0,46.0,12.0,3,West Virginia,//247sports.com/player/christion-stokes-46084683
Trevon Howard,S,IMG Academy,Bradenton,FL,6,1.0,200,0.8755,Minnesota,2022,581.0,50.0,78.0,3,Iowa State,//247sports.com/player/trevon-howard-46080226
Malik Spencer,S,Buford,Buford,GA,6,2.0,193,0.8721,Minnesota,2022,641.0,58.0,65.0,3,Michigan State,//247sports.com/player/malik-spencer-46093576
Wesley Miller,S,Heritage Academy,Columbus,MS,5,10.5,184,0.8647,Minnesota,2022,812.0,66.0,22.0,3,Mississippi State,//247sports.com/player/wesley-miller-46114188
Mumu Bin-Wahad,S,Grayson,Loganville,GA,6,0.0,180,0.8601,Minnesota,2022,918.0,78.0,95.0,3,West Virginia,//247sports.com/player/mumu-bin-wahad-46054654
Devin Turner,S,Lone Star,Frisco,TX,6,2.0,190,0.8519,Minnesota,2022,,88.0,162.0,3,Northwestern,//247sports.com/player/devin-turner-46112832
Coleman Bryson,S,Rabun Gap-Nacoochee School,Rabun Gap,GA,6,2.0,190,0.8485,Minnesota,2022,,90.0,119.0,3,Minnesota,//247sports.com/player/coleman-bryson-46112020
Caldra Williford,S,Lutheran North,Saint Louis,MO,5,11.0,160,0.8477,Minnesota,2022,,97.0,20.0,3,Murray State,//247sports.com/player/caldra-williford-46085979
CJ Christian,S,Iowa Central C.C.,Fort Dodge,IA,6,1.0,190,,Minnesota,2022,,,,0,FIU,//247sports.com/player/cj-christian-46133635
Chris Graves,ATH,Bishop Verot,Fort Myers,FL,6,1.0,175,0.9365,Minnesota,2022,161.0,7.0,20.0,4,Miami,//247sports.com/player/chris-graves-46111763
Jaden Mangham,ATH,Wylie E. Groves,Franklin,MI,6,3.0,185,0.9,Minnesota,2022,297.0,13.0,6.0,4,Michigan State,//247sports.com/player/jaden-mangham-46057193
Clint Stephens,ATH,Inglewood,Inglewood,CA,6,1.0,188,0.8915,Minnesota,2022,374.0,19.0,29.0,4,UCLA,//247sports.com/player/clint-stephens-46100888
Eli King,ATH,Caledonia,Caledonia,MN,6,3.0,185,0.8863,Minnesota,2022,426.0,3.0,3.0,3,,//247sports.com/player/eli-king-46100994
Rodney Hill,ATH,Bulloch Academy,Statesboro,GA,5,10.0,175,0.8853,Minnesota,2022,437.0,26.0,47.0,3,Florida State,//247sports.com/player/rodney-hill-46101131
Aidan Laughery,ATH,Gcms,Gibson City,IL,5,11.0,188,0.8714,Minnesota,2022,654.0,42.0,12.0,3,Illinois,//247sports.com/player/aidan-laughery-46103029
Christian Rapley,ATH,Belleville,Belleville,MI,6,1.0,200,0.8709,Minnesota,2022,673.0,45.0,19.0,3,,//247sports.com/player/christian-rapley-46076642
Terian Williams II,ATH,Johns Creek,Alpharetta,GA,5,9.0,175,0.8622,Minnesota,2022,871.0,56.0,89.0,3,Stanford,//247sports.com/player/terian-williams-ii-46059506
Aidan Gousby,ATH,Lehigh Senior,Lehigh Acres,FL,6,2.0,185,0.8581,Minnesota,2022,958.0,67.0,123.0,3,Minnesota,//247sports.com/player/aidan-gousby-46113554
Walter Roddy-White,ATH,Little Elm,Little Elm,TX,6,2.0,185,,Minnesota,2022,,,,0,,//247sports.com/player/walter-roddy-white-46111766
Conner Weigman,QB,Bridgeland,Cypress,TX,6,2.0,208,0.9899,Minnesota,2022,22.0,2.0,5.0,5,Texas A&M,//247sports.com/player/conner-weigman-46094199
Nick Evers,QB,Flower Mound,Flower Mound,TX,6,3.0,188,0.9313,Minnesota,2022,171.0,9.0,27.0,4,Oklahoma,//247sports.com/player/nick-evers-46097634
Tayven Jackson,QB,Center Grove,Greenwood,IN,6,4.0,195,0.9179,Minnesota,2022,208.0,13.0,7.0,4,Tennessee,//247sports.com/player/tayven-jackson-46093623
Cameron Edge,QB,Smyrna,Smyrna,DE,6,1.0,190,0.8771,Minnesota,2022,560.0,33.0,2.0,3,Maryland,//247sports.com/player/cameron-edge-46094200
Jacob Knuth,QB,Harrisburg,Harrisburg,SD,6,4.0,207,0.8627,Minnesota,2022,859.0,52.0,1.0,3,Minnesota,//247sports.com/player/jacob-knuth-46098334
Carson Hinzman,IOL,Saint Croix Central,Hammond,WI,6,4.0,280,0.93,Minnesota,2022,175.0,9.0,3.0,4,Ohio State,//247sports.com/player/carson-hinzman-46085697
Jaylen Early,IOL,Duncanville,Duncanville,TX,6,4.0,320,0.8961,Minnesota,2022,326.0,13.0,47.0,4,Florida State,//247sports.com/player/jaylen-early-46082827
DJ Moore,IOL,R Nelson Snider,Fort Wayne,IN,6,5.0,315,0.8827,Minnesota,2022,464.0,18.0,11.0,3,Indiana,//247sports.com/player/dj-moore-46094860
Vega Ioane,IOL,Graham-Kapowsin,Graham,WA,6,4.0,320,0.8756,Minnesota,2022,580.0,26.0,9.0,3,Penn State,//247sports.com/player/vega-ioane-46085718
Connor Robertson,IOL,Westlake,Austin,TX,6,4.0,296,0.8742,Minnesota,2022,603.0,28.0,90.0,3,Texas,//247sports.com/player/connor-robertson-46110508
Landen Livingston,IOL,Leo HS,Leo,IN,6,4.0,280,0.8735,Minnesota,2022,620.0,29.0,13.0,3,West Virginia,//247sports.com/player/landen-livingston-46101450
Cade McConnell,IOL,Choctaw,Choctaw,OK,6,5.0,300,0.8688,Minnesota,2022,725.0,34.0,14.0,3,Minnesota,//247sports.com/player/cade-mcconnell-46086989
Mo Clipper Jr.,IOL,Milton,Alpharetta,GA,6,4.0,300,0.8676,Minnesota,2022,748.0,37.0,78.0,3,Tennessee,//247sports.com/player/mo-clipper-jr-46112052
Gavin Broscious,IOL,Desert Edge,Goodyear,AZ,6,5.0,305,0.8675,Minnesota,2022,753.0,38.0,11.0,3,Michigan State,//247sports.com/player/gavin-broscious-46083500
Braelin Moore,IOL,Freedom,Bethlehem,PA,6,3.0,290,0.8675,Minnesota,2022,755.0,40.0,20.0,3,Virginia Tech,//247sports.com/player/braelin-moore-46081750
Deylin Hasert,IOL,Marshall,Marshall,MN,6,5.0,280,0.8551,Minnesota,2022,,53.0,8.0,3,Iowa State,//247sports.com/player/deylin-hasert-46101620
Ashton Beers,IOL,Slinger,Slinger,WI,6,5.0,295,0.8511,Minnesota,2022,,62.0,12.0,3,Minnesota,//247sports.com/player/ashton-beers-46110693
Gabe Powers,LB,Marysville,Marysville,OH,6,4.0,230,0.9563,Minnesota,2022,101.0,8.0,5.0,4,Ohio State,//247sports.com/player/gabe-powers-46096360
Devon Jackson,LB,Burke,Omaha,NE,6,2.0,200,0.9429,Minnesota,2022,140.0,12.0,1.0,4,Oregon,//247sports.com/player/devon-jackson-46098692
Sebastian Cheeks,LB,Evanston Township,Evanston,IL,6,3.0,210,0.9406,Minnesota,2022,148.0,14.0,5.0,4,North Carolina,//247sports.com/player/sebastian-cheeks-46099187
Jimmy Rolder,LB,Marist,Chicago,IL,6,2.0,220,0.9151,Minnesota,2022,220.0,21.0,6.0,4,Michigan,//247sports.com/player/jimmy-rolder-46125560
Kip Lewis,LB,Carthage,Carthage,TX,6,1.0,200,0.9056,Minnesota,2022,268.0,25.0,42.0,4,Oklahoma,//247sports.com/player/kip-lewis-46094260
Daniel Martin,LB,Marietta,Marietta,GA,6,2.0,195,0.9045,Minnesota,2022,273.0,26.0,25.0,4,Vanderbilt,//247sports.com/player/daniel-martin-46057662
Ish Harris,LB,Pilot Point,Pilot Point,TX,6,3.0,195,0.8904,Minnesota,2022,382.0,36.0,53.0,4,Texas A&M,//247sports.com/player/ish-harris-46110310
Keon Wylie,LB,Imhotep Institute,Philadelphia,PA,6,2.0,210,0.885,Minnesota,2022,443.0,41.0,13.0,3,Penn State,//247sports.com/player/keon-wylie-46100363
Justin Medlock,LB,Manvel,Manvel,TX,6,1.0,210,0.8817,Minnesota,2022,483.0,44.0,70.0,3,Utah,//247sports.com/player/justin-medlock-46081319
Melvin Jordan,LB,Calvary Christian,Clearwater,FL,5,11.0,215,0.8816,Minnesota,2022,487.0,46.0,65.0,3,Oregon State,//247sports.com/player/melvin-jordan-46080056
EJ Lightsey,LB,Fitzgerald,Fitzgerald,GA,6,2.0,210,0.8809,Minnesota,2022,496.0,47.0,50.0,3,Georgia,//247sports.com/player/ej-lightsey-46110434
Aidan Vaughan,LB,Walled Lake Western,Walled Lake,MI,6,3.0,215,0.8776,Minnesota,2022,559.0,50.0,14.0,3,Wisconsin,//247sports.com/player/aidan-vaughan-46115094
Kaeo Akana,LB,President Theodore Roosevelt,Honolulu,HI,6,3.0,205,0.8748,Minnesota,2022,592.0,56.0,2.0,3,Utah,//247sports.com/player/kaeo-akana-46101403
Jeremy Patton,LB,Tenaha,Tenaha,TX,6,1.0,210,0.8743,Minnesota,2022,601.0,57.0,89.0,3,Baylor,//247sports.com/player/jeremy-patton-46078976
Omar Graham Jr.,LB,Stranahan,Fort Lauderdale,FL,6,1.0,220,0.8729,Minnesota,2022,630.0,59.0,85.0,3,Florida State,//247sports.com/player/omar-graham-jr-46100251
Jared Badie,LB,Oswego East,Oswego,IL,6,5.0,212,0.8713,Minnesota,2022,658.0,63.0,13.0,3,Illinois,//247sports.com/player/jared-badie-46102238
Ernest Hausmann,LB,Columbus,Columbus,NE,6,3.0,205,0.8702,Minnesota,2022,690.0,65.0,5.0,3,Nebraska,//247sports.com/player/ernest-hausmann-46110410
Deuce Caldwell,LB,Mauldin,Mauldin,SC,6,1.0,210,0.8668,Minnesota,2022,763.0,73.0,7.0,3,North Carolina,//247sports.com/player/deuce-caldwell-46101346
Isaiah Jones,LB,London,London,OH,6,2.0,215,0.8565,Minnesota,2022,,90.0,30.0,3,Indiana,//247sports.com/player/isaiah-jones-46113355
Stevie Bracey,LB,Lovett School,Atlanta,GA,6,0.0,220,0.856,Minnesota,2022,,91.0,102.0,3,Virginia,//247sports.com/player/stevie-bracey-46099524
Jake Clifton,LB,Owasso,Owasso,OK,6,2.0,205,0.8485,Minnesota,2022,,123.0,21.0,3,Kansas State,//247sports.com/player/jake-clifton-46115000
Carson Willich,LB,Blue Springs,Blue Springs,MO,6,2.0,200,0.8465,Minnesota,2022,,130.0,25.0,3,Iowa State,//247sports.com/player/carson-willich-46109907
Hudson Cedarland,LB,Gig Harbor,Gig Harbor,WA,6,4.0,220,0.8449,Minnesota,2022,,142.0,22.0,3,Washington State,//247sports.com/player/hudson-cedarland-46104196
Joey Gerlach,LB,Woodbury,Saint Paul,MN,6,3.0,195,0.8443,Minnesota,2022,,143.0,11.0,3,Minnesota,//247sports.com/player/joey-gerlach-46117628
Zion Cheeks,LB,Penns Grove,Penns Grove,NJ,6,2.0,190,0.8417,Minnesota,2022,,146.0,33.0,3,,//247sports.com/player/zion-cheeks-46085011
Maverick Baranowski,LB,Spruce Creek,Port Orange,FL,6,3.0,210,0.8335,Minnesota,2022,,165.0,209.0,3,Minnesota,//247sports.com/player/maverick-baranowski-46115386
Christopher Jackson,LB,Central Catholic,Toledo,OH,6,3.0,210,0.8315,Minnesota,2022,,170.0,60.0,3,Campbell,//247sports.com/player/christopher-jackson-46102312
Marvin Jones Jr.,Edge,American Heritage,Fort Lauderdale,FL,6,4.5,245,0.9887,Minnesota,2022,24.0,3.0,4.0,5,Georgia,//247sports.com/player/marvin-jones-jr-46094716
Enai White,Edge,Imhotep Institute,Philadelphia,PA,6,5.0,230,0.9803,Minnesota,2022,47.0,4.0,2.0,4,Texas A&M,//247sports.com/player/enai-white-46076687
Kenyatta Jackson,Edge,Chaminade-Madonna Prep,Hollywood,FL,6,5.0,235,0.9749,Minnesota,2022,60.0,5.0,11.0,4,Ohio State,//247sports.com/player/kenyatta-jackson-46084576
Dasan McCullough,Edge,Bloomington South,Bloomington,IN,6,5.0,235,0.9701,Minnesota,2022,75.0,9.0,2.0,4,Indiana,//247sports.com/player/dasan-mccullough-46059433
Caden Curry,Edge,Center Grove,Greenwood,IN,6,2.5,240,0.9506,Minnesota,2022,123.0,13.0,3.0,4,Ohio State,//247sports.com/player/caden-curry-46093621
DJ Wesolak,Edge,Boonville,Boonville,MO,6,4.0,235,0.9338,Minnesota,2022,166.0,15.0,4.0,4,Missouri,//247sports.com/player/dj-wesolak-46103936
Popeye Williams,Edge,Westfield,Westfield,IN,6,3.0,230,0.9292,Minnesota,2022,178.0,16.0,6.0,4,Louisville,//247sports.com/player/popeye-williams-46084647
Aiden Gobaira,Edge,Chantilly,Chantilly,VA,6,4.5,230,0.929,Minnesota,2022,179.0,17.0,5.0,4,Notre Dame,//247sports.com/player/aiden-gobaira-46101122
Beau Atkinson,Edge,Leesville Road,Raleigh,NC,6,6.0,240,0.9067,Minnesota,2022,264.0,22.0,7.0,4,North Carolina,//247sports.com/player/beau-atkinson-46094682
Anto Saka,Edge,Loyola Blakefield,Towson,MD,6,2.0,230,0.9052,Minnesota,2022,269.0,24.0,5.0,4,Northwestern,//247sports.com/player/anto-saka-46111586
Derrick Brown,Edge,Texas High,Texarkana,TX,6,3.0,210,0.8986,Minnesota,2022,305.0,27.0,45.0,4,Texas,//247sports.com/player/derrick-brown-46110382
Bryson Jennings,Edge,Clover Hill,Midlothian,VA,6,6.0,235,0.885,Minnesota,2022,440.0,35.0,14.0,3,North Carolina,//247sports.com/player/bryson-jennings-46082298
Jack Pyburn,Edge,The Bolles School,Jacksonville,FL,6,3.0,265,0.885,Minnesota,2022,445.0,36.0,56.0,3,Florida,//247sports.com/player/jack-pyburn-46115868
Darren Agu,Edge,Rabun Gap-Nacoochee School,Rabun Gap,GA,6,6.0,225,0.8796,Minnesota,2022,511.0,41.0,52.0,3,Vanderbilt,//247sports.com/player/darren-agu-46110263
Curlee Thomas,Edge,Nolan Catholic,Fort Worth,TX,6,4.0,240,0.8721,Minnesota,2022,639.0,45.0,94.0,3,California,//247sports.com/player/curlee-thomas-46097948
Aric Burton,Edge,Clearwater Academy International,Clearwater,FL,6,5.0,210,0.8688,Minnesota,2022,723.0,47.0,100.0,3,West Virginia,//247sports.com/player/aric-burton-46086459
Ikenna Ezeogu,Edge,Blue Springs,Blue Springs,MO,6,6.0,220,0.8667,Minnesota,2022,772.0,48.0,15.0,3,Iowa State,//247sports.com/player/ikenna-ezeogu-46109908
Jake Appleget,Edge,Lincoln Southeast,Lincoln,NE,6,4.0,210,0.8605,Minnesota,2022,910.0,57.0,6.0,3,Nebraska,//247sports.com/player/jake-appleget-46104128
Bryan Thomas Jr.,Edge,Foundation Academy,Winter Garden,FL,6,2.5,225,0.856,Minnesota,2022,,62.0,132.0,3,South Carolina,//247sports.com/player/bryan-thomas-jr-46098996
Chase Kennedy,Edge,Episcopal School of Dallas,Dallas,TX,6,3.0,225,0.8506,Minnesota,2022,,68.0,165.0,3,Utah,//247sports.com/player/chase-kennedy-46113072
Travis Gammage,Edge,Stranahan,Fort Lauderdale,FL,6,0.0,220,,Minnesota,2022,,,,0,,//247sports.com/player/travis-gammage-46098994
Lebbeus Overton,DL,Milton,Alpharetta,GA,6,4.5,265,0.9906,Minnesota,2022,18.0,5.0,3.0,5,Texas A&M,//247sports.com/player/lebbeus-overton-46103456
Bear Alexander,DL,IMG Academy,Bradenton,FL,6,3.0,325,0.9782,Minnesota,2022,50.0,9.0,9.0,4,Georgia,//247sports.com/player/bear-alexander-46076651
Chris McClellan,DL,Owasso,Owasso,OK,6,3.0,295,0.9536,Minnesota,2022,113.0,16.0,2.0,4,Florida,//247sports.com/player/chris-mcclellan-46100996
Hero Kanu,DL,Santa Margarita Catholic,Rancho Santa Margarita,CA,6,5.0,293,0.9502,Minnesota,2022,129.0,19.0,7.0,4,Ohio State,//247sports.com/player/hero-kanu-46114765
Marquis Gracial,DL,St. Charles,Saint Charles,MO,6,4.0,310,0.9422,Minnesota,2022,142.0,21.0,3.0,4,Missouri,//247sports.com/player/marquis-gracial-46102770
Tyre West,DL,Tift County,Tifton,GA,6,3.0,280,0.9341,Minnesota,2022,165.0,23.0,19.0,4,Tennessee,//247sports.com/player/tyre-west-46083347
Joe Strickland,DL,Brebeuf Jesuit,Indianapolis,IN,6,4.0,250,0.9079,Minnesota,2022,259.0,33.0,8.0,4,Purdue,//247sports.com/player/joe-strickland-46078898
Jeffrey M'ba,DL,Independence C.C.,Independence,KS,6,6.0,305,0.9013,Minnesota,2022,1.0,1.0,1.0,4,Auburn,//247sports.com/player/jeffrey-mba-46054841
Hunter Deyo,DL,Lewis Central,Council Bluffs,IA,6,3.0,270,0.9011,Minnesota,2022,289.0,36.0,4.0,4,Iowa State,//247sports.com/player/hunter-deyo-46095046
Zane Durant,DL,Lake Nona,Orlando,FL,6,1.0,251,0.8991,Minnesota,2022,301.0,38.0,35.0,4,Penn State,//247sports.com/player/zane-durant-46097810
Trey Bixby,DL,Eden Prairie,Eden Prairie,MN,6,4.5,250,0.8958,Minnesota,2022,331.0,42.0,2.0,4,Minnesota,//247sports.com/player/trey-bixby-46052906
Anthony Smith,DL,Shippensburg Area,Shippensburg,PA,6,6.0,280,0.8957,Minnesota,2022,340.0,43.0,11.0,4,Minnesota,//247sports.com/player/anthony-smith-46101274
Isaac Hamm,DL,Sun Prairie,Sun Prairie,WI,6,5.0,260,0.8927,Minnesota,2022,363.0,45.0,5.0,4,Wisconsin,//247sports.com/player/isaac-hamm-46098739
Jadon Scarlett,DL,Argyle,Argyle,TX,6,2.5,265,0.8858,Minnesota,2022,433.0,57.0,61.0,3,Texas A&M,//247sports.com/player/jadon-scarlett-46101759
Jimmy Scott,DL,St. Francis,Hamburg,NY,6,3.0,255,0.8822,Minnesota,2022,469.0,61.0,2.0,3,Pittsburgh,//247sports.com/player/jimmy-scott-46096757
Domonique Orange,DL,North Kansas City,Kansas City,MO,6,4.0,300,0.8816,Minnesota,2022,488.0,65.0,9.0,3,Iowa State,//247sports.com/player/domonique-orange-46100297
Caden Crawford,DL,Lansing,Lansing,KS,6,4.0,235,0.8796,Minnesota,2022,515.0,70.0,2.0,3,Iowa,//247sports.com/player/caden-crawford-46101958
Richard Thomas,DL,American Heritage,Fort Lauderdale,FL,6,2.0,250,0.8784,Minnesota,2022,528.0,73.0,72.0,3,Indiana,//247sports.com/player/richard-thomas-46081852
Dylan Frazier,DL,McKinney North,McKinney,TX,6,5.0,250,0.8721,Minnesota,2022,640.0,90.0,95.0,3,SMU,//247sports.com/player/dylan-frazier-46085616
Hayden Schwartz,DL,The Bolles School,Jacksonville,FL,6,4.0,244,0.8702,Minnesota,2022,681.0,95.0,95.0,3,Minnesota,//247sports.com/player/hayden-schwartz-46101307
Eli Hall,DL,Crest,Shelby,NC,6,3.0,250,0.8702,Minnesota,2022,689.0,97.0,17.0,3,Wake Forest,//247sports.com/player/eli-hall-46100307
Quincy Wright,DL,Duncanville,Duncanville,TX,6,2.0,270,0.87,Minnesota,2022,694.0,98.0,99.0,3,Oregon State,//247sports.com/player/quincy-wright-46097173
Dametrius Walker,DL,Muskegon,Muskegon,MI,6,5.0,260,0.8689,Minnesota,2022,719.0,5.0,20.0,3,,//247sports.com/player/dametrius-walker-46082645
Devonte Tezino,DL,Ellison,Killeen,TX,6,4.0,250,0.8688,Minnesota,2022,727.0,100.0,106.0,3,Baylor,//247sports.com/player/devonte-tezino-46117023
DJ Allen,DL,Leo HS,Leo,IN,6,7.0,225,0.8682,Minnesota,2022,733.0,102.0,15.0,3,Rutgers,//247sports.com/player/dj-allen-46112018
